%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1596461474594186951,201,1596460739379999931,map,-0.372105360031,-12.4115962982,0.064920142293,-0.00988481207178,0.0625952776685,-0.607343962938,-0.791907464535
1596461475555528442,202,1596460739879090452,map,-0.296483278275,-12.0640687943,0.0671099871397,-0.0149800482185,0.0651767680471,-0.612384701694,-0.787726198748
1596461475555570342,203,1596460740380389462,map,-0.297966122627,-11.7524585724,0.0626967251301,-0.00392749705765,0.0624030523739,-0.624993893826,-0.778121498547
1596461475593770072,204,1596460740878865504,map,-0.306346297264,-11.3619241714,0.0905363708735,-0.0105275414571,0.0685781559355,-0.615933181355,-0.784737232139
1596461476071989829,205,1596460741360450712,map,-0.294749319553,-11.018155098,0.108507171273,-0.00473411505309,0.0684691142852,-0.611271840725,-0.788439157627
1596461476611595270,206,1596460741899412014,map,-0.317723214626,-10.6859064102,0.146995976567,-0.0139148310393,0.0681670351789,-0.628838939123,-0.774416697544
1596461477573285295,207,1596460742359603368,map,-0.352448165417,-10.3267049789,0.154012128711,-0.0127642118547,0.0803860987063,-0.630977425596,-0.771519694122
1596461477611622600,208,1596460742879510920,map,-0.374429583549,-9.95007228851,0.164597138762,-0.0177694689871,0.0566761176157,-0.626400510643,-0.777235140695
1596461478575203057,209,1596460743360534774,map,-0.346033483744,-9.4762468338,0.179057821631,-0.0103531604389,0.0705270571474,-0.648456405945,-0.75790701004
1596461479312599906,210,1596460743899438940,map,-0.374110668898,-9.04525852203,0.13927231729,-0.0101490223728,0.0662155842726,-0.652083065717,-0.755182209238
1596461480059902622,211,1596460744359847429,map,-0.397935241461,-8.67183589935,0.107112899423,-0.00646741954474,0.0762011838601,-0.6320872296,-0.771114314638
1596461480063997945,212,1596460744899413992,map,-0.347771793604,-8.21862888336,0.0683894604445,-0.00611560778928,0.0613821607898,-0.629555827263,-0.774502608154
